Date,Distance,Trailing365
2015-06-20,0.0,140.8691
2015-06-21,0.0,135.7015
2015-06-22,0.0,135.7015
2015-06-23,0.0,135.7015
2015-06-24,0.0,135.7015
2015-06-25,0.0,129.7819
2015-06-26,0.0,121.6267
2015-06-27,0.0,121.6267
2015-06-28,0.0,121.6267
2015-06-29,0.0,121.6267
2015-06-30,0.0,121.6267
2015-07-01,0.0,121.6267
2015-07-02,0.0,121.6267
2015-07-03,3.4833000000000003,125.11
2015-07-04,0.0,125.11
2015-07-05,0.0,125.11
2015-07-06,0.0,125.11
2015-07-07,0.0,125.11
2015-07-08,0.0,125.11
2015-07-09,4.113300000000001,129.2233
2015-07-10,0.0,129.2233
2015-07-11,0.0,129.2233
2015-07-12,0.0,129.2233
2015-07-13,0.0,129.2233
2015-07-14,0.0,122.2731
2015-07-15,0.0,122.2731
2015-07-16,0.0,122.2731
2015-07-17,0.0,122.2731
2015-07-18,0.0,122.2731
2015-07-19,0.0,122.2731
2015-07-20,0.0,122.2731
2015-07-21,0.0,122.2731
2015-07-22,0.0,122.2731
2015-07-23,0.0,122.2731
2015-07-24,0.0,122.2731
2015-07-25,0.0,122.2731
2015-07-26,0.0,122.2731
2015-07-27,0.0,122.2731
2015-07-28,0.0,117.2763
2015-07-29,0.0,117.2763
2015-07-30,0.0,105.5703
2015-07-31,0.0,105.5703
2015-08-01,0.0,105.5703
2015-08-02,0.0,91.5669
2015-08-03,0.0,91.5669
2015-08-04,0.0,91.5669
2015-08-05,0.0,85.43530000000001
2015-08-06,0.0,85.43530000000001
2015-08-07,0.0,85.43530000000001
2015-08-08,0.0,85.43530000000001
2015-08-09,0.0,66.97040000000001
2015-08-10,0.0,66.97040000000001
2015-08-11,0.0,66.97040000000001
2015-08-12,0.0,61.4086
2015-08-13,0.0,61.4086
2015-08-14,0.0,61.4086
2015-08-15,0.0,61.4086
2015-08-16,0.0,61.4086
2015-08-17,0.0,61.4086
2015-08-18,0.0,61.4086
2015-08-19,0.0,61.4086
2015-08-20,0.0,61.4086
2015-08-21,0.0,61.4086
2015-08-22,0.0,61.4086
2015-08-23,0.0,61.4086
2015-08-24,0.0,61.4086
2015-08-25,0.0,61.4086
2015-08-26,0.0,61.4086
2015-08-27,0.0,61.4086
2015-08-28,0.0,61.4086
2015-08-29,0.0,61.4086
2015-08-30,0.0,61.4086
2015-08-31,0.0,61.4086
2015-09-01,0.0,61.4086
2015-09-02,0.0,61.4086
2015-09-03,0.0,61.4086
2015-09-04,0.0,61.4086
2015-09-05,0.0,61.4086
2015-09-06,0.0,61.4086
2015-09-07,0.0,61.4086
2015-09-08,0.0,53.9859
2015-09-09,0.0,53.9859
2015-09-10,0.0,53.9859
2015-09-11,0.0,53.9859
2015-09-12,0.0,53.9859
2015-09-13,0.0,53.9859
2015-09-14,0.0,49.129999999999995
2015-09-15,0.0,49.129999999999995
2015-09-16,0.0,44.486599999999996
2015-09-17,0.0,44.486599999999996
2015-09-18,0.0,44.486599999999996
2015-09-19,0.0,33.286699999999996
2015-09-20,0.0,33.286699999999996
2015-09-21,0.0,33.286699999999996
2015-09-22,0.0,33.286699999999996
2015-09-23,0.0,33.286699999999996
2015-09-24,0.0,33.286699999999996
2015-09-25,0.0,33.286699999999996
2015-09-26,0.0,33.286699999999996
2015-09-27,0.0,33.286699999999996
2015-09-28,0.0,33.286699999999996
2015-09-29,0.0,30.976399999999998
2015-09-30,0.0,30.976399999999998
2015-10-01,0.0,30.976399999999998
2015-10-02,0.0,30.976399999999998
2015-10-03,0.0,30.976399999999998
2015-10-04,0.0,30.976399999999998
2015-10-05,0.0,30.976399999999998
2015-10-06,0.0,30.976399999999998
2015-10-07,0.0,30.976399999999998
2015-10-08,0.0,30.976399999999998
2015-10-09,0.0,30.976399999999998
2015-10-10,0.0,30.976399999999998
2015-10-11,0.0,30.976399999999998
2015-10-12,0.0,30.976399999999998
2015-10-13,0.0,30.976399999999998
2015-10-14,0.0,30.976399999999998
2015-10-15,0.0,30.976399999999998
2015-10-16,0.0,30.976399999999998
2015-10-17,0.0,30.976399999999998
2015-10-18,0.0,30.976399999999998
2015-10-19,0.0,30.976399999999998
2015-10-20,0.0,30.976399999999998
2015-10-21,0.0,30.976399999999998
2015-10-22,0.0,30.976399999999998
2015-10-23,0.0,30.976399999999998
2015-10-24,0.0,30.976399999999998
2015-10-25,0.0,30.976399999999998
2015-10-26,0.0,27.653
2015-10-27,0.0,27.653
2015-10-28,0.0,27.653
2015-10-29,0.0,27.653
2015-10-30,0.0,27.653
2015-10-31,0.0,27.653
2015-11-01,0.0,27.653
2015-11-02,0.0,27.653
2015-11-03,0.0,27.653
2015-11-04,0.0,27.653
2015-11-05,0.0,27.653
2015-11-06,0.0,27.653
2015-11-07,0.0,27.653
2015-11-08,0.0,27.653
2015-11-09,0.0,27.653
2015-11-10,0.0,27.653
2015-11-11,0.0,27.653
2015-11-12,0.0,27.653
2015-11-13,0.0,27.653
2015-11-14,0.0,27.653
2015-11-15,0.0,27.653
2015-11-16,0.0,27.653
2015-11-17,0.0,27.653
2015-11-18,0.0,27.653
2015-11-19,0.0,27.653
2015-11-20,0.0,27.653
2015-11-21,0.0,27.653
2015-11-22,0.0,27.653
2015-11-23,0.0,27.653
2015-11-24,0.0,27.653
2015-11-25,0.0,27.653
2015-11-26,0.0,27.653
2015-11-27,2.2238,29.8768
2015-11-28,0.0,29.8768
2015-11-29,3.5412,33.418
2015-11-30,0.0,33.418
2015-12-01,0.0,33.418
2015-12-02,5.3229,38.740899999999996
2015-12-03,0.0,38.740899999999996
2015-12-04,0.0,38.740899999999996
2015-12-05,0.0,38.740899999999996
2015-12-06,5.3486,44.0895
2015-12-07,0.0,44.0895
2015-12-08,0.0,44.0895
2015-12-09,0.0,44.0895
2015-12-10,0.0,44.0895
2015-12-11,4.878,48.9675
2015-12-12,8.1847,57.1522
2015-12-13,0.0,57.1522
2015-12-14,5.7029,62.8551
2015-12-15,0.0,62.8551
2015-12-16,0.0,62.8551
2015-12-17,0.0,62.8551
2015-12-18,0.0,62.8551
2015-12-19,6.5844,69.4395
2015-12-20,10.456100000000001,79.8956
2015-12-21,0.0,79.8956
2015-12-22,0.0,79.8956
2015-12-23,6.7671,86.6627
2015-12-24,0.0,86.6627
2015-12-25,0.0,86.6627
2015-12-26,6.6915,93.3542
2015-12-27,12.014899999999999,105.3691
2015-12-28,0.0,105.3691
2015-12-29,0.0,105.3691
2015-12-30,0.0,105.3691
2015-12-31,0.0,105.3691
2016-01-01,0.0,105.3691
2016-01-02,0.0,105.3691
2016-01-03,6.1083,111.4774
2016-01-04,0.0,111.4774
2016-01-05,7.109,118.5864
2016-01-06,0.0,118.5864
2016-01-07,0.0,118.5864
2016-01-08,6.9781,125.5645
2016-01-09,10.8819,136.4464
2016-01-10,0.0,136.4464
2016-01-11,0.0,136.4464
2016-01-12,0.0,136.4464
2016-01-13,8.0809,144.5273
2016-01-14,0.0,144.5273
2016-01-15,0.0,144.5273
2016-01-16,8.075,152.6023
2016-01-17,16.214,168.8163
2016-01-18,0.0,168.8163
2016-01-19,0.0,168.8163
2016-01-20,6.2755,175.0918
2016-01-21,0.0,175.0918
2016-01-22,8.2871,183.3789
2016-01-23,0.0,183.3789
2016-01-24,17.776400000000002,201.1553
2016-01-25,0.0,201.1553
2016-01-26,0.0,199.1353
2016-01-27,9.8107,208.946
2016-01-28,0.0,208.946
2016-01-29,8.8902,217.8362
2016-01-30,0.0,217.8362
2016-01-31,0.0,217.8362
2016-02-01,20.4102,238.2464
2016-02-02,0.0,238.2464
2016-02-03,0.0,238.2464
2016-02-04,0.0,238.2464
2016-02-05,6.8128,245.0592
2016-02-06,0.0,245.0592
2016-02-07,11.6251,256.6843
2016-02-08,0.0,256.6843
2016-02-09,0.0,256.6843
2016-02-10,0.0,256.6843
2016-02-11,0.0,256.6843
2016-02-12,0.0,256.6843
2016-02-13,5.0548,261.7391
2016-02-14,13.7335,275.4726
2016-02-15,0.0,275.4726
2016-02-16,0.0,275.4726
2016-02-17,0.0,275.4726
2016-02-18,8.652299999999999,284.12489999999997
2016-02-19,0.0,284.12489999999997
2016-02-20,22.3987,306.5236
2016-02-21,0.0,306.5236
2016-02-22,0.0,306.5236
2016-02-23,0.0,306.5236
2016-02-24,0.0,306.5236
2016-02-25,0.0,306.5236
2016-02-26,0.0,306.5236
2016-02-27,0.0,306.5236
2016-02-28,0.0,306.5236
2016-02-29,0.0,306.5236
2016-03-01,4.815600000000001,311.3392
2016-03-02,0.0,311.3392
2016-03-03,0.0,311.3392
2016-03-04,0.0,311.3392
2016-03-05,0.0,311.3392
2016-03-06,0.0,311.3392
2016-03-07,0.0,311.3392
2016-03-08,0.0,311.3392
2016-03-09,0.0,311.3392
2016-03-10,0.0,311.3392
2016-03-11,0.0,311.3392
2016-03-12,0.0,311.3392
2016-03-13,10.1051,321.4443
2016-03-14,0.0,321.4443
2016-03-15,0.0,321.4443
2016-03-16,0.0,321.4443
2016-03-17,0.0,321.4443
2016-03-18,0.0,318.8739
2016-03-19,0.0,318.8739
2016-03-20,11.6547,330.5286
2016-03-21,0.0,330.5286
2016-03-22,5.010800000000001,335.5394
2016-03-23,0.0,332.45750000000004
2016-03-24,0.0,332.45750000000004
2016-03-25,0.0,332.45750000000004
2016-03-26,21.1749,353.6324
2016-03-27,0.0,353.6324
2016-03-28,0.0,353.6324
2016-03-29,0.0,353.6324
2016-03-30,0.0,353.6324
2016-03-31,0.0,353.6324
2016-04-01,0.0,353.6324
2016-04-02,0.0,353.6324
2016-04-03,0.0,353.6324
2016-04-04,0.0,353.6324
2016-04-05,0.0,353.6324
2016-04-06,0.0,353.6324
2016-04-07,0.0,351.0424
2016-04-08,0.0,351.0424
2016-04-09,0.0,351.0424
2016-04-10,0.0,351.0424
2016-04-11,0.0,351.0424
2016-04-12,0.0,351.0424
2016-04-13,0.0,347.9022
2016-04-14,0.0,347.9022
2016-04-15,0.0,347.9022
2016-04-16,0.0,347.9022
2016-04-17,0.0,347.9022
2016-04-18,0.0,347.9022
2016-04-19,0.0,347.9022
2016-04-20,0.0,347.9022
2016-04-21,0.0,347.9022
2016-04-22,0.0,347.9022
2016-04-23,0.0,347.9022
2016-04-24,0.0,347.9022
2016-04-25,0.0,347.9022
2016-04-26,0.0,347.9022
2016-04-27,0.0,344.662
2016-04-28,0.0,344.662
2016-04-29,0.0,341.2483
2016-04-30,0.0,341.2483
2016-05-01,0.0,341.2483
2016-05-02,0.0,341.2483
2016-05-03,0.0,341.2483
2016-05-04,0.0,341.2483
2016-05-05,0.0,341.2483
2016-05-06,0.0,341.2483
2016-05-07,0.0,341.2483
2016-05-08,0.0,341.2483
2016-05-09,0.0,341.2483
2016-05-10,0.0,341.2483
2016-05-11,0.0,341.2483
2016-05-12,0.0,341.2483
2016-05-13,0.0,341.2483
2016-05-14,0.0,341.2483
2016-05-15,0.0,341.2483
2016-05-16,0.0,341.2483
2016-05-17,0.0,341.2483
2016-05-18,0.0,341.2483
2016-05-19,0.0,341.2483
2016-05-20,0.0,341.2483
2016-05-21,0.0,341.2483
2016-05-22,4.5874,345.8357
2016-05-23,0.0,345.8357
2016-05-24,4.5548,350.3905
2016-05-25,0.0,350.3905
2016-05-26,0.0,350.3905
2016-05-27,4.8603000000000005,355.25079999999997
2016-05-28,0.0,355.25079999999997
2016-05-29,0.0,355.25079999999997
2016-05-30,0.0,355.25079999999997
2016-05-31,0.0,355.25079999999997
2016-06-01,0.0,355.25079999999997
2016-06-02,0.0,355.25079999999997
2016-06-03,0.0,355.25079999999997
2016-06-04,0.0,355.25079999999997
2016-06-05,0.0,355.25079999999997
2016-06-06,0.0,355.25079999999997
2016-06-07,0.0,355.25079999999997
2016-06-08,0.0,355.25079999999997
2016-06-09,0.0,355.25079999999997
2016-06-10,0.0,355.25079999999997
2016-06-11,0.0,355.25079999999997
2016-06-12,0.0,355.25079999999997
2016-06-13,0.0,355.25079999999997
2016-06-14,1.8105,357.06129999999996
2016-06-15,0.0,357.06129999999996
2016-06-16,0.0,357.06129999999996
2016-06-17,0.0,357.06129999999996
2016-06-18,0.0,357.06129999999996
2016-06-19,5.3456,362.40689999999995
2016-06-20,0.0,362.40689999999995
2016-06-21,0.0,362.40689999999995
2016-06-22,0.0,362.40689999999995
2016-06-23,3.2866,365.6935
2016-06-24,0.0,365.6935
2016-06-25,4.6945,370.388
2016-06-26,0.0,370.388
2016-06-27,0.0,370.388
2016-06-28,4.7682,375.15619999999996
2016-06-29,0.0,375.15619999999996
2016-06-30,0.0,375.15619999999996
2016-07-01,0.0,375.15619999999996
2016-07-02,0.0,371.67289999999997
2016-07-03,4.9434,376.61629999999997
2016-07-04,0.0,376.61629999999997
2016-07-05,0.0,376.61629999999997
2016-07-06,0.0,376.61629999999997
2016-07-07,0.0,376.61629999999997
2016-07-08,0.0,372.503
2016-07-09,0.0,372.503
2016-07-10,0.0,372.503
2016-07-11,0.0,372.503
2016-07-12,3.3790999999999998,375.88210000000004
2016-07-13,0.0,375.88210000000004
2016-07-14,0.0,375.88210000000004
2016-07-15,0.0,375.88210000000004
2016-07-16,0.0,375.88210000000004
2016-07-17,4.8758,380.7579
2016-07-18,0.0,380.7579
2016-07-19,0.0,380.7579
2016-07-20,0.0,380.7579
2016-07-21,0.0,380.7579
2016-07-22,0.0,380.7579
2016-07-23,0.0,380.7579
2016-07-24,0.0,380.7579
2016-07-25,0.0,380.7579
2016-07-26,0.0,380.7579
2016-07-27,0.0,380.7579
2016-07-28,0.0,380.7579
2016-07-29,0.0,380.7579
2016-07-30,0.0,380.7579
2016-07-31,0.0,380.7579
2016-08-01,0.0,380.7579
2016-08-02,0.0,380.7579
2016-08-03,0.0,380.7579
2016-08-04,0.0,380.7579
2016-08-05,0.0,380.7579
2016-08-06,0.0,380.7579
2016-08-07,7.0235,387.7814
2016-08-08,0.0,387.7814
2016-08-09,5.301699999999999,393.0831
2016-08-10,0.0,393.0831
2016-08-11,0.0,393.0831
2016-08-12,0.0,393.0831
2016-08-13,0.0,393.0831
2016-08-14,8.385299999999999,401.46840000000003
2016-08-15,0.0,401.46840000000003
2016-08-16,0.0,401.46840000000003
2016-08-17,0.0,401.46840000000003
2016-08-18,0.0,401.46840000000003
2016-08-19,0.0,401.46840000000003
2016-08-20,0.0,401.46840000000003
2016-08-21,8.9849,410.4533
2016-08-22,0.0,410.4533
2016-08-23,0.0,410.4533
2016-08-24,0.0,410.4533
2016-08-25,0.0,410.4533
2016-08-26,0.0,410.4533
2016-08-27,0.0,410.4533
2016-08-28,0.0,410.4533
2016-08-29,0.0,410.4533
2016-08-30,0.0,410.4533
2016-08-31,0.0,410.4533
2016-09-01,0.0,410.4533
2016-09-02,0.0,410.4533
2016-09-03,0.0,410.4533
2016-09-04,0.0,410.4533
2016-09-05,0.0,410.4533
2016-09-06,0.0,410.4533
2016-09-07,0.0,410.4533
2016-09-08,0.0,410.4533
2016-09-09,0.0,410.4533
2016-09-10,0.0,410.4533
2016-09-11,0.0,410.4533
2016-09-12,0.0,410.4533
2016-09-13,0.0,410.4533
2016-09-14,0.0,410.4533
2016-09-15,0.0,410.4533
2016-09-16,0.0,410.4533
2016-09-17,0.0,410.4533
2016-09-18,0.0,410.4533
2016-09-19,0.0,410.4533
2016-09-20,0.0,410.4533
2016-09-21,0.0,410.4533
2016-09-22,0.0,410.4533
2016-09-23,0.0,410.4533
2016-09-24,0.0,410.4533
2016-09-25,0.0,410.4533
2016-09-26,0.0,410.4533
2016-09-27,0.0,410.4533
2016-09-28,0.0,410.4533
2016-09-29,0.0,410.4533
2016-09-30,0.0,410.4533
2016-10-01,0.0,410.4533
2016-10-02,0.0,410.4533
2016-10-03,0.0,410.4533
2016-10-04,0.0,410.4533
2016-10-05,0.0,410.4533
2016-10-06,0.0,410.4533
2016-10-07,0.0,410.4533
2016-10-08,0.0,410.4533
2016-10-09,0.0,410.4533
2016-10-10,0.0,410.4533
2016-10-11,0.0,410.4533
2016-10-12,0.0,410.4533
2016-10-13,0.0,410.4533
2016-10-14,0.0,410.4533
2016-10-15,0.0,410.4533
2016-10-16,0.0,410.4533
2016-10-17,0.0,410.4533
2016-10-18,0.0,410.4533
2016-10-19,0.0,410.4533
2016-10-20,0.0,410.4533
2016-10-21,0.0,410.4533
2016-10-22,0.0,410.4533
2016-10-23,0.0,410.4533
2016-10-24,0.0,410.4533
2016-10-25,0.0,410.4533
2016-10-26,0.0,410.4533
2016-10-27,0.0,410.4533
2016-10-28,0.0,410.4533
2016-10-29,0.0,410.4533
2016-10-30,0.0,410.4533
2016-10-31,0.0,410.4533
2016-11-01,0.0,410.4533
2016-11-02,0.0,410.4533
2016-11-03,0.0,410.4533
2016-11-04,0.0,410.4533
2016-11-05,0.0,410.4533
2016-11-06,0.0,410.4533
2016-11-07,0.0,410.4533
2016-11-08,0.0,410.4533
2016-11-09,0.0,410.4533
2016-11-10,0.0,410.4533
2016-11-11,0.0,410.4533
2016-11-12,0.0,410.4533
2016-11-13,0.0,410.4533
2016-11-14,0.0,410.4533
2016-11-15,0.0,410.4533
2016-11-16,0.0,410.4533
2016-11-17,0.0,410.4533
2016-11-18,0.0,410.4533
2016-11-19,0.0,410.4533
2016-11-20,2.4026,412.8559
2016-11-21,0.0,412.8559
2016-11-22,0.0,412.8559
2016-11-23,0.0,412.8559
2016-11-24,0.0,412.8559
2016-11-25,0.0,412.8559
2016-11-26,0.0,410.63210000000004
2016-11-27,4.5615,415.1936
2016-11-28,0.0,411.6524
2016-11-29,0.0,411.6524
2016-11-30,0.0,411.6524
2016-12-01,0.0,406.3295
2016-12-02,0.0,406.3295
2016-12-03,0.0,406.3295
2016-12-04,0.0,406.3295
2016-12-05,0.0,400.98089999999996
2016-12-06,0.0,400.98089999999996
2016-12-07,0.0,400.98089999999996
2016-12-08,0.0,400.98089999999996
2016-12-09,0.0,400.98089999999996
2016-12-10,0.0,396.1029
2016-12-11,0.0,387.91819999999996
2016-12-12,0.0,387.91819999999996
2016-12-13,0.0,382.21529999999996
2016-12-14,0.0,382.21529999999996
2016-12-15,0.0,382.21529999999996
2016-12-16,0.0,382.21529999999996
2016-12-17,0.0,382.21529999999996
2016-12-18,3.9571,379.588
2016-12-19,0.0,369.1319
2016-12-20,0.0,369.1319
2016-12-21,0.0,369.1319
2016-12-22,0.0,362.3648
2016-12-23,0.0,362.3648
2016-12-24,0.0,362.3648
2016-12-25,0.0,355.6733
2016-12-26,0.0,343.65840000000003
2016-12-27,0.0,343.65840000000003
2016-12-28,0.0,343.65840000000003
2016-12-29,0.0,343.65840000000003
2016-12-30,0.0,343.65840000000003
2016-12-31,0.0,343.65840000000003
2017-01-01,5.1032,348.76160000000004
2017-01-02,0.0,342.6533
2017-01-03,0.0,342.6533
2017-01-04,0.0,335.5443
2017-01-05,0.0,335.5443
2017-01-06,0.0,335.5443
2017-01-07,0.0,328.56620000000004
2017-01-08,4.157,321.8413
2017-01-09,0.0,321.8413
2017-01-10,0.0,321.8413
2017-01-11,0.0,321.8413
2017-01-12,0.0,313.7604
2017-01-13,0.0,313.7604
2017-01-14,0.0,313.7604
2017-01-15,5.1836,310.869
2017-01-16,0.0,294.65500000000003
2017-01-17,0.0,294.65500000000003
2017-01-18,0.0,294.65500000000003
2017-01-19,0.0,288.3795
2017-01-20,0.0,288.3795
2017-01-21,0.0,280.0924
2017-01-22,0.0,280.0924
2017-01-23,0.0,262.31600000000003
2017-01-24,0.0,262.31600000000003
2017-01-25,0.0,262.31600000000003
2017-01-26,0.0,252.50529999999998
2017-01-27,0.0,252.50529999999998
2017-01-28,0.0,243.61509999999998
2017-01-29,6.9079,250.523
2017-01-30,0.0,250.523
2017-01-31,0.0,230.1128
2017-02-01,0.0,230.1128
2017-02-02,0.0,230.1128
2017-02-03,0.0,230.1128
2017-02-04,0.0,223.29999999999998
2017-02-05,6.2287,229.5287
2017-02-06,0.0,217.9036
2017-02-07,0.0,217.9036
2017-02-08,0.0,217.9036
2017-02-09,0.0,217.9036
2017-02-10,0.0,217.9036
2017-02-11,0.0,217.9036
2017-02-12,0.0,212.8488
2017-02-13,0.0,199.1153
2017-02-14,0.0,199.1153
2017-02-15,0.0,199.1153
2017-02-16,0.0,199.1153
2017-02-17,0.0,190.463
2017-02-18,7.1076999999999995,197.5707
2017-02-19,0.0,175.172
2017-02-20,0.0,175.172
2017-02-21,0.0,175.172
2017-02-22,0.0,175.172
2017-02-23,0.0,175.172
2017-02-24,0.0,175.172
2017-02-25,0.0,175.172
2017-02-26,0.0,175.172
2017-02-27,0.0,175.172
2017-02-28,0.0,175.172
2017-03-01,0.0,170.3564
2017-03-02,0.0,170.3564
2017-03-03,0.0,170.3564
2017-03-04,0.0,170.3564
2017-03-05,0.0,170.3564
2017-03-06,0.0,170.3564
2017-03-07,0.0,170.3564
2017-03-08,0.0,170.3564
2017-03-09,0.0,170.3564
2017-03-10,0.0,170.3564
2017-03-11,0.0,170.3564
2017-03-12,0.0,170.3564
2017-03-13,0.0,160.2513
2017-03-14,0.0,160.2513
2017-03-15,0.0,160.2513
2017-03-16,0.0,160.2513
2017-03-17,0.0,160.2513
2017-03-18,0.0,160.2513
2017-03-19,0.0,160.2513
2017-03-20,0.0,148.5966
2017-03-21,0.0,148.5966
2017-03-22,0.0,143.5858
2017-03-23,0.0,143.5858
2017-03-24,0.0,143.5858
2017-03-25,0.0,143.5858
2017-03-26,0.0,122.4109
2017-03-27,0.0,122.4109
2017-03-28,0.0,122.4109
2017-03-29,0.0,122.4109
2017-03-30,0.0,122.4109
2017-03-31,0.0,122.4109
2017-04-01,0.0,122.4109
2017-04-02,0.0,122.4109
2017-04-03,0.0,122.4109
2017-04-04,0.0,122.4109
2017-04-05,0.0,122.4109
2017-04-06,0.0,122.4109
2017-04-07,0.0,122.4109
2017-04-08,0.0,122.4109
2017-04-09,0.0,122.4109
2017-04-10,0.0,122.4109
2017-04-11,0.0,122.4109
2017-04-12,0.0,122.4109
2017-04-13,0.0,122.4109
2017-04-14,0.0,122.4109
2017-04-15,0.0,122.4109
2017-04-16,0.0,122.4109
2017-04-17,0.0,122.4109
2017-04-18,0.0,122.4109
2017-04-19,0.0,122.4109
2017-04-20,0.0,122.4109
2017-04-21,0.0,122.4109
2017-04-22,0.0,122.4109
2017-04-23,0.0,122.4109
2017-04-24,0.0,122.4109
2017-04-25,0.0,122.4109
2017-04-26,0.0,122.4109
2017-04-27,0.0,122.4109
2017-04-28,0.0,122.4109
2017-04-29,0.0,122.4109
2017-04-30,0.0,122.4109
2017-05-01,0.0,122.4109
2017-05-02,0.0,122.4109
2017-05-03,0.0,122.4109
2017-05-04,0.0,122.4109
2017-05-05,0.0,122.4109
2017-05-06,0.0,122.4109
2017-05-07,4.2566999999999995,126.6676
2017-05-08,0.0,126.6676
2017-05-09,0.0,126.6676
2017-05-10,0.0,126.6676
2017-05-11,0.0,126.6676
2017-05-12,0.0,126.6676
2017-05-13,0.0,126.6676
2017-05-14,0.0,126.6676
2017-05-15,0.0,126.6676
2017-05-16,0.0,126.6676
2017-05-17,0.0,126.6676
2017-05-18,0.0,126.6676
2017-05-19,0.0,126.6676
2017-05-20,0.0,126.6676
2017-05-21,0.0,126.6676
2017-05-22,0.0,122.08019999999999
2017-05-23,0.0,122.08019999999999
2017-05-24,0.0,117.52539999999999
2017-05-25,0.0,117.52539999999999
2017-05-26,0.0,117.52539999999999
2017-05-27,0.0,112.6651
2017-05-28,0.0,112.6651
2017-05-29,0.0,112.6651
2017-05-30,0.0,112.6651
2017-05-31,0.0,112.6651
2017-06-01,0.0,112.6651
2017-06-02,0.0,112.6651
2017-06-03,0.0,112.6651
2017-06-04,0.0,112.6651
2017-06-05,0.0,112.6651
2017-06-06,0.0,112.6651
2017-06-07,4.0392,116.7043
2017-06-08,0.0,116.7043
2017-06-09,0.0,116.7043
2017-06-10,0.0,116.7043
2017-06-11,0.0,116.7043
2017-06-12,0.0,116.7043
2017-06-13,0.0,116.7043
2017-06-14,0.0,114.8938
2017-06-15,0.0,114.8938
2017-06-16,0.0,114.8938
2017-06-17,0.0,114.8938
2017-06-18,0.0,114.8938
2017-06-19,0.0,109.5482
2017-06-20,0.0,109.5482
2017-06-21,0.0,109.5482
2017-06-22,0.0,109.5482
2017-06-23,0.0,106.2616
2017-06-24,0.0,106.2616
2017-06-25,0.0,101.5671
2017-06-26,0.0,101.5671
2017-06-27,0.0,101.5671
2017-06-28,0.0,96.7989
2017-06-29,0.0,96.7989
2017-06-30,0.0,96.7989
2017-07-01,0.0,96.7989
2017-07-02,0.0,96.7989
2017-07-03,0.0,91.85549999999999
2017-07-04,0.0,91.85549999999999
2017-07-05,0.0,91.85549999999999
2017-07-06,0.0,91.85549999999999
2017-07-07,0.0,91.85549999999999
2017-07-08,0.0,91.85549999999999
2017-07-09,0.0,91.85549999999999
2017-07-10,0.0,91.85549999999999
2017-07-11,0.0,91.85549999999999
2017-07-12,0.0,88.4764
2017-07-13,0.0,88.4764
2017-07-14,0.0,88.4764
2017-07-15,0.0,88.4764
2017-07-16,0.0,88.4764
2017-07-17,0.0,83.6006
2017-07-18,0.0,83.6006
2017-07-19,0.0,83.6006
2017-07-20,0.0,83.6006
2017-07-21,0.0,83.6006
2017-07-22,0.0,83.6006
2017-07-23,0.0,83.6006
2017-07-24,0.0,83.6006
2017-07-25,0.0,83.6006
2017-07-26,0.0,83.6006
2017-07-27,0.0,83.6006
2017-07-28,0.0,83.6006
2017-07-29,0.0,83.6006
2017-07-30,0.0,83.6006
2017-07-31,0.0,83.6006
2017-08-01,0.0,83.6006
2017-08-02,0.0,83.6006
2017-08-03,0.0,83.6006
2017-08-04,0.0,83.6006
2017-08-05,0.0,83.6006
2017-08-06,0.0,83.6006
2017-08-07,0.0,76.5771
2017-08-08,0.0,76.5771
2017-08-09,0.0,71.2754
2017-08-10,0.0,71.2754
2017-08-11,0.0,71.2754
2017-08-12,0.0,71.2754
2017-08-13,0.0,71.2754
2017-08-14,0.0,62.890100000000004
2017-08-15,0.0,62.890100000000004
2017-08-16,0.0,62.890100000000004
2017-08-17,0.0,62.890100000000004
2017-08-18,0.0,62.890100000000004
2017-08-19,0.0,62.890100000000004
2017-08-20,0.0,62.890100000000004
2017-08-21,0.0,53.9052
2017-08-22,0.0,53.9052
2017-08-23,0.0,53.9052
2017-08-24,0.0,53.9052
2017-08-25,0.0,53.9052
2017-08-26,0.0,53.9052
2017-08-27,0.0,53.9052
2017-08-28,0.0,53.9052
2017-08-29,0.0,53.9052
2017-08-30,0.0,53.9052
2017-08-31,0.0,53.9052
2017-09-01,0.0,53.9052
2017-09-02,0.0,53.9052
2017-09-03,0.0,53.9052
2017-09-04,0.0,53.9052
2017-09-05,0.0,53.9052
2017-09-06,0.0,53.9052
2017-09-07,0.0,53.9052
2017-09-08,0.0,53.9052
2017-09-09,0.0,53.9052
2017-09-10,0.0,53.9052
2017-09-11,0.0,53.9052
2017-09-12,0.0,53.9052
2017-09-13,0.0,53.9052
2017-09-14,0.0,53.9052
2017-09-15,0.0,53.9052
2017-09-16,0.0,53.9052
2017-09-17,0.0,53.9052
2017-09-18,0.0,53.9052
2017-09-19,0.0,53.9052
2017-09-20,0.0,53.9052
2017-09-21,1.2787,55.1839
2017-09-22,0.0,55.1839
2017-09-23,0.0,55.1839
2017-09-24,0.0,55.1839
2017-09-25,0.0,55.1839
2017-09-26,0.0,55.1839
2017-09-27,0.0,55.1839
2017-09-28,0.0,55.1839
2017-09-29,0.0,55.1839
2017-09-30,0.0,55.1839
2017-10-01,0.0,55.1839
2017-10-02,0.0,55.1839
2017-10-03,0.0,55.1839
2017-10-04,0.0,55.1839
2017-10-05,0.0,55.1839
2017-10-06,0.0,55.1839
2017-10-07,0.0,55.1839
