"lat","lon","date"
51.4641571044922,-3.16567993164062,"19-07-2025"
51.4640998840332,-3.16574001312256,"19-07-2025"
51.4640579223633,-3.16584992408752,"19-07-2025"
51.4640197753906,-3.16611003875732,"19-07-2025"
51.4639778137207,-3.16620993614197,"19-07-2025"
51.463939666748,-3.1662700176239,"19-07-2025"
51.4638481140137,-3.16631984710693,"19-07-2025"
51.4636268615723,-3.16624999046326,"19-07-2025"
51.4634284973145,-3.16614985466003,"19-07-2025"
51.4633102416992,-3.16613984107971,"19-07-2025"
51.4631881713867,-3.16619992256165,"19-07-2025"
51.4630889892578,-3.16636991500854,"19-07-2025"
51.463020324707,-3.16656994819641,"19-07-2025"
51.4630279541016,-3.16665983200073,"19-07-2025"
51.463020324707,-3.16682982444763,"19-07-2025"
51.4630470275879,-3.16701984405518,"19-07-2025"
51.4629974365234,-3.16717982292175,"19-07-2025"
51.4628982543945,-3.16789984703064,"19-07-2025"
51.4627685546875,-3.16828989982605,"19-07-2025"
51.4626388549805,-3.16881990432739,"19-07-2025"
51.462589263916,-3.16891002655029,"19-07-2025"
51.4626502990723,-3.16899991035461,"19-07-2025"
51.4626770019531,-3.16909980773926,"19-07-2025"
51.4625701904297,-3.16927003860474,"19-07-2025"
51.4624481201172,-3.16949987411499,"19-07-2025"
51.4624099731445,-3.1695499420166,"19-07-2025"
51.4622497558594,-3.16956996917725,"19-07-2025"
51.4621276855469,-3.16949987411499,"19-07-2025"
51.4619102478027,-3.16944003105164,"19-07-2025"
51.4613494873047,-3.16935992240906,"19-07-2025"
51.4612197875977,-3.16931986808777,"19-07-2025"
51.4611396789551,-3.16934990882874,"19-07-2025"
51.461067199707,-3.16942000389099,"19-07-2025"
51.4609375,-3.16979002952576,"19-07-2025"
51.4609298706055,-3.16978001594543,"19-07-2025"
51.4608879089355,-3.16987991333008,"19-07-2025"
51.46044921875,-3.17140984535217,"19-07-2025"
51.4603805541992,-3.17148995399475,"19-07-2025"
51.4603080749512,-3.17172980308533,"19-07-2025"
51.4600296020508,-3.17238998413086,"19-07-2025"
51.459888458252,-3.17264986038208,"19-07-2025"
51.4597091674805,-3.17281985282898,"19-07-2025"
51.459659576416,-3.1729199886322,"19-07-2025"
51.4596481323242,-3.17303991317749,"19-07-2025"
51.459659576416,-3.17315983772278,"19-07-2025"
51.4596900939941,-3.17319989204407,"19-07-2025"
51.4598083496094,-3.17318987846375,"19-07-2025"
51.4598579406738,-3.17321991920471,"19-07-2025"
51.4599304199219,-3.17343997955322,"19-07-2025"
51.4601097106934,-3.17383980751038,"19-07-2025"
51.4601593017578,-3.17399001121521,"19-07-2025"
51.4601593017578,-3.17413997650146,"19-07-2025"
51.4601783752441,-3.17414999008179,"19-07-2025"
51.4601669311523,-3.17411994934082,"19-07-2025"
51.4601974487305,-3.1741099357605,"19-07-2025"
51.4602279663086,-3.17418003082275,"19-07-2025"
51.460277557373,-3.17420983314514,"19-07-2025"
51.4602699279785,-3.17423987388611,"19-07-2025"
51.4603004455566,-3.17422986030579,"19-07-2025"
51.460319519043,-3.17435002326965,"19-07-2025"
51.4603080749512,-3.17453002929688,"19-07-2025"
51.460147857666,-3.17517995834351,"19-07-2025"
51.4601669311523,-3.17529988288879,"19-07-2025"
51.4601898193359,-3.17532992362976,"19-07-2025"
51.4602394104004,-3.17540001869202,"19-07-2025"
51.4606590270996,-3.17559003829956,"19-07-2025"
51.4611701965332,-3.17588996887207,"19-07-2025"
51.4611968994141,-3.17594003677368,"19-07-2025"
51.4612693786621,-3.17597985267639,"19-07-2025"
51.4613189697266,-3.17595982551575,"19-07-2025"
51.4613380432129,-3.17593002319336,"19-07-2025"
51.4614181518555,-3.17574000358582,"19-07-2025"
51.4614868164062,-3.17562985420227,"19-07-2025"
51.461597442627,-3.17553997039795,"19-07-2025"
51.4617080688477,-3.17548990249634,"19-07-2025"
51.4618072509766,-3.17547988891602,"19-07-2025"
51.4618682861328,-3.17549991607666,"19-07-2025"
51.4619598388672,-3.17559003829956,"19-07-2025"
51.4620971679688,-3.17580986022949,"19-07-2025"
51.4622268676758,-3.17590999603271,"19-07-2025"
51.4623870849609,-3.17588996887207,"19-07-2025"
51.462459564209,-3.17584991455078,"19-07-2025"
51.462589263916,-3.17572999000549,"19-07-2025"
51.4626083374023,-3.17572999000549,"19-07-2025"
51.4625968933105,-3.17570996284485,"19-07-2025"
51.4626197814941,-3.1756899356842,"19-07-2025"
51.4626579284668,-3.17569994926453,"19-07-2025"
51.4627075195312,-3.17565989494324,"19-07-2025"
51.4627990722656,-3.17554998397827,"19-07-2025"
51.4630889892578,-3.17500996589661,"19-07-2025"
51.4633674621582,-3.17460989952087,"19-07-2025"
51.4637069702148,-3.17404985427856,"19-07-2025"
51.4637870788574,-3.1739399433136,"19-07-2025"
51.4641494750977,-3.17331981658936,"19-07-2025"
51.4641799926758,-3.17326998710632,"19-07-2025"
51.4642295837402,-3.17324995994568,"19-07-2025"
51.4643173217773,-3.17307996749878,"19-07-2025"
51.4644393920898,-3.17288994789124,"19-07-2025"
51.4645195007324,-3.17281985282898,"19-07-2025"
51.4646492004395,-3.17288994789124,"19-07-2025"
51.4647178649902,-3.17296981811523,"19-07-2025"
51.4648399353027,-3.17332983016968,"19-07-2025"
51.4649276733398,-3.17368984222412,"19-07-2025"
51.4652290344238,-3.17441987991333,"19-07-2025"
51.465259552002,-3.17454981803894,"19-07-2025"
51.465217590332,-3.17463994026184,"19-07-2025"
51.4651489257812,-3.17464995384216,"19-07-2025"
51.465087890625,-3.17458987236023,"19-07-2025"
51.4650192260742,-3.17443990707397,"19-07-2025"
51.4650001525879,-3.17441987991333,"19-07-2025"
51.4649085998535,-3.17439985275269,"19-07-2025"
51.4647483825684,-3.17446994781494,"19-07-2025"
51.4646072387695,-3.17459988594055,"19-07-2025"
51.464469909668,-3.17474985122681,"19-07-2025"
51.4642486572266,-3.17514991760254,"19-07-2025"
51.4640884399414,-3.17537999153137,"19-07-2025"
51.4639282226562,-3.17565989494324,"19-07-2025"
51.463737487793,-3.17599987983704,"19-07-2025"
51.4635696411133,-3.17640995979309,"19-07-2025"
51.4634780883789,-3.17672991752625,"19-07-2025"
51.4634475708008,-3.17698001861572,"19-07-2025"
51.4634475708008,-3.1771399974823,"19-07-2025"
51.4634284973145,-3.17741990089417,"19-07-2025"
51.4633979797363,-3.17753982543945,"19-07-2025"
51.4633102416992,-3.17775988578796,"19-07-2025"
51.463249206543,-3.17814993858337,"19-07-2025"
51.4632377624512,-3.17840981483459,"19-07-2025"
51.4632568359375,-3.17869997024536,"19-07-2025"
51.4632568359375,-3.17882990837097,"19-07-2025"
51.4632186889648,-3.17895984649658,"19-07-2025"
51.4631805419922,-3.17900991439819,"19-07-2025"
51.4630889892578,-3.1790599822998,"19-07-2025"
51.4629096984863,-3.17910981178284,"19-07-2025"
51.4629669189453,-3.1790599822998,"19-07-2025"
51.4628791809082,-3.17910003662109,"19-07-2025"
51.4626998901367,-3.17927980422974,"19-07-2025"
51.4626502990723,-3.17941999435425,"19-07-2025"
51.4626274108887,-3.17972993850708,"19-07-2025"
51.462589263916,-3.17978000640869,"19-07-2025"
51.4624786376953,-3.17976999282837,"19-07-2025"
51.462329864502,-3.17978000640869,"19-07-2025"
51.4622802734375,-3.1797399520874,"19-07-2025"
51.4620780944824,-3.17971992492676,"19-07-2025"
51.4619483947754,-3.17976999282837,"19-07-2025"
51.4618377685547,-3.17976999282837,"19-07-2025"
51.461727142334,-3.17966985702515,"19-07-2025"
51.4616584777832,-3.17953991889954,"19-07-2025"
51.4615097045898,-3.17948985099792,"19-07-2025"
51.4613189697266,-3.17948985099792,"19-07-2025"
51.4612770080566,-3.17951989173889,"19-07-2025"
51.461238861084,-3.17952990531921,"19-07-2025"
51.4611968994141,-3.17958998680115,"19-07-2025"
51.4611206054688,-3.17961001396179,"19-07-2025"
51.4610786437988,-3.17960000038147,"19-07-2025"
51.4610481262207,-3.17954993247986,"19-07-2025"
51.4610176086426,-3.17953991889954,"19-07-2025"
51.46044921875,-3.17950987815857,"19-07-2025"
51.4603576660156,-3.17951989173889,"19-07-2025"
51.460319519043,-3.17954993247986,"19-07-2025"
51.4603004455566,-3.17962980270386,"19-07-2025"
51.4603080749512,-3.17983984947205,"19-07-2025"
51.460277557373,-3.17994999885559,"19-07-2025"
51.4602088928223,-3.1799898147583,"19-07-2025"
51.4600486755371,-3.18001985549927,"19-07-2025"
51.4591102600098,-3.18010997772217,"19-07-2025"
51.4590187072754,-3.18009996414185,"19-07-2025"
51.4586982727051,-3.17997002601624,"19-07-2025"
51.458438873291,-3.17992997169495,"19-07-2025"
51.458137512207,-3.1799099445343,"19-07-2025"
51.4578285217285,-3.17993998527527,"19-07-2025"
51.4575881958008,-3.17979001998901,"19-07-2025"
51.4569969177246,-3.17953991889954,"19-07-2025"
51.4567794799805,-3.17937994003296,"19-07-2025"
51.4565582275391,-3.17925000190735,"19-07-2025"
51.4562568664551,-3.17915987968445,"19-07-2025"
51.4560699462891,-3.17903995513916,"19-07-2025"
51.4558868408203,-3.17902994155884,"19-07-2025"
51.4558181762695,-3.17898988723755,"19-07-2025"
51.4557571411133,-3.17892003059387,"19-07-2025"
51.4557189941406,-3.17880988121033,"19-07-2025"
51.4555969238281,-3.17859983444214,"19-07-2025"
51.4553489685059,-3.17826986312866,"19-07-2025"
51.455249786377,-3.17807984352112,"19-07-2025"
51.4551200866699,-3.17788982391357,"19-07-2025"
51.4549179077148,-3.17762994766235,"19-07-2025"
51.454460144043,-3.17711997032166,"19-07-2025"
51.4540901184082,-3.17660999298096,"19-07-2025"
51.4539985656738,-3.1765398979187,"19-07-2025"
51.453929901123,-3.17649984359741,"19-07-2025"
51.4537773132324,-3.17649984359741,"19-07-2025"
51.4536895751953,-3.17654991149902,"19-07-2025"
51.4536094665527,-3.1766300201416,"19-07-2025"
51.4534797668457,-3.17682981491089,"19-07-2025"
51.4534568786621,-3.17689990997314,"19-07-2025"
51.4534378051758,-3.1770498752594,"19-07-2025"
51.4534378051758,-3.17752003669739,"19-07-2025"
51.4534301757812,-3.17785000801086,"19-07-2025"
51.453369140625,-3.17835998535156,"19-07-2025"
51.4533195495605,-3.17869997024536,"19-07-2025"
51.4531669616699,-3.17923998832703,"19-07-2025"
51.4530982971191,-3.17943000793457,"19-07-2025"
51.4530601501465,-3.17958998680115,"19-07-2025"
51.4528999328613,-3.18010997772217,"19-07-2025"
51.452808380127,-3.18033003807068,"19-07-2025"
51.4527702331543,-3.180419921875,"19-07-2025"
51.4527397155762,-3.18044996261597,"19-07-2025"
51.4527397155762,-3.18042993545532,"19-07-2025"
51.4526596069336,-3.180419921875,"19-07-2025"
51.4524803161621,-3.18027997016907,"19-07-2025"
51.4523391723633,-3.18010997772217,"19-07-2025"
51.4521789550781,-3.18000984191895,"19-07-2025"
51.4520568847656,-3.18006992340088,"19-07-2025"
51.4519882202148,-3.1801598072052,"19-07-2025"
51.4518890380859,-3.18043994903564,"19-07-2025"
51.4517974853516,-3.18089985847473,"19-07-2025"
51.4516868591309,-3.18131995201111,"19-07-2025"
51.451717376709,-3.18127989768982,"19-07-2025"
51.4514770507812,-3.18212985992432,"19-07-2025"
51.4513778686523,-3.18269991874695,"19-07-2025"
51.4512977600098,-3.18285989761353,"19-07-2025"
51.4512672424316,-3.18288993835449,"19-07-2025"
51.451229095459,-3.18287992477417,"19-07-2025"
51.4510498046875,-3.18279981613159,"19-07-2025"
51.4508781433105,-3.1826000213623,"19-07-2025"
51.4507789611816,-3.18253993988037,"19-07-2025"
51.4507598876953,-3.18253993988037,"19-07-2025"
51.4506492614746,-3.18248987197876,"19-07-2025"
51.450439453125,-3.1823399066925,"19-07-2025"
51.4501075744629,-3.18217992782593,"19-07-2025"
51.4497489929199,-3.18207001686096,"19-07-2025"
51.4492301940918,-3.18180990219116,"19-07-2025"
51.4491806030273,-3.18175983428955,"19-07-2025"
51.4491386413574,-3.18164992332458,"19-07-2025"
51.4491271972656,-3.18150997161865,"19-07-2025"
51.4491386413574,-3.1812698841095,"19-07-2025"
51.4491691589355,-3.18115997314453,"19-07-2025"
51.4492073059082,-3.18105983734131,"19-07-2025"
51.4491996765137,-3.18103003501892,"19-07-2025"
51.44921875,-3.18103981018066,"19-07-2025"
51.4491577148438,-3.18093991279602,"19-07-2025"
51.4491386413574,-3.1809298992157,"19-07-2025"
51.4491004943848,-3.18094992637634,"19-07-2025"
51.4490699768066,-3.18103003501892,"19-07-2025"
51.4490776062012,-3.18104982376099,"19-07-2025"
51.4490089416504,-3.1814398765564,"19-07-2025"
51.4489402770996,-3.18150997161865,"19-07-2025"
51.448860168457,-3.18155980110168,"19-07-2025"
51.4487571716309,-3.18155002593994,"19-07-2025"
51.4486274719238,-3.18146991729736,"19-07-2025"
51.4485969543457,-3.18141984939575,"19-07-2025"
51.4484481811523,-3.18128991127014,"19-07-2025"
51.4483680725098,-3.18129992485046,"19-07-2025"
51.4483299255371,-3.18134999275208,"19-07-2025"
51.4482574462891,-3.18155002593994,"19-07-2025"
51.4482269287109,-3.18179988861084,"19-07-2025"
51.4480972290039,-3.18238997459412,"19-07-2025"
51.4480590820312,-3.1826798915863,"19-07-2025"
51.4480094909668,-3.18282985687256,"19-07-2025"
51.4479675292969,-3.18289995193481,"19-07-2025"
51.4478988647461,-3.1828498840332,"19-07-2025"
51.4478492736816,-3.18289995193481,"19-07-2025"
51.447639465332,-3.18340992927551,"19-07-2025"
51.4476776123047,-3.18348002433777,"19-07-2025"
51.4477500915527,-3.1835298538208,"19-07-2025"
51.4477500915527,-3.18355989456177,"19-07-2025"
51.4477272033691,-3.18382000923157,"19-07-2025"
51.4477386474609,-3.18408989906311,"19-07-2025"
51.4444999694824,-3.19928002357483,"16-07-2025"
51.444580078125,-3.19929003715515,"16-07-2025"
51.4445571899414,-3.19933986663818,"16-07-2025"
51.4446182250977,-3.19949984550476,"16-07-2025"
51.4446487426758,-3.19969987869263,"16-07-2025"
51.4446182250977,-3.19973993301392,"16-07-2025"
51.4445381164551,-3.200119972229,"16-07-2025"
51.4444389343262,-3.20047998428345,"16-07-2025"
51.4443893432617,-3.20078992843628,"16-07-2025"
51.4441604614258,-3.20143985748291,"16-07-2025"
51.4441070556641,-3.2016499042511,"16-07-2025"
51.4440994262695,-3.20173001289368,"16-07-2025"
51.444149017334,-3.201740026474,"16-07-2025"
51.4441986083984,-3.20183992385864,"16-07-2025"
51.4441871643066,-3.20202994346619,"16-07-2025"
51.4441604614258,-3.20213985443115,"16-07-2025"
51.4441680908203,-3.20230984687805,"16-07-2025"
51.4443778991699,-3.20272994041443,"16-07-2025"
51.4444999694824,-3.20306992530823,"16-07-2025"
51.444637298584,-3.20358991622925,"16-07-2025"
51.444709777832,-3.20375990867615,"16-07-2025"
51.444766998291,-3.20385980606079,"16-07-2025"
51.4450378417969,-3.20411992073059,"16-07-2025"
51.445198059082,-3.20422983169556,"16-07-2025"
51.445198059082,-3.20438981056213,"16-07-2025"
51.4452285766602,-3.20447993278503,"16-07-2025"
51.4452476501465,-3.20447993278503,"16-07-2025"
51.4452896118164,-3.20468997955322,"16-07-2025"
51.4453201293945,-3.20511984825134,"16-07-2025"
51.445426940918,-3.2055299282074,"16-07-2025"
51.4454689025879,-3.20577001571655,"16-07-2025"
51.4456176757812,-3.206209897995,"16-07-2025"
51.4456672668457,-3.20619988441467,"16-07-2025"
51.4456901550293,-3.20625996589661,"16-07-2025"
51.4456977844238,-3.20680999755859,"16-07-2025"
51.4457702636719,-3.20771980285645,"16-07-2025"
51.4458389282227,-3.20776987075806,"16-07-2025"
51.4461402893066,-3.20785999298096,"16-07-2025"
51.4462585449219,-3.20793986320496,"16-07-2025"
51.446418762207,-3.20811986923218,"16-07-2025"
51.4465293884277,-3.2081298828125,"16-07-2025"
51.4466171264648,-3.20818996429443,"16-07-2025"
51.446720123291,-3.20860981941223,"16-07-2025"
51.4467468261719,-3.20894002914429,"16-07-2025"
51.4467887878418,-3.20912981033325,"16-07-2025"
51.446949005127,-3.20967984199524,"16-07-2025"
51.4470977783203,-3.21003985404968,"16-07-2025"
51.447208404541,-3.21035981178284,"16-07-2025"
51.4472389221191,-3.21058988571167,"16-07-2025"
51.4471893310547,-3.21070003509521,"16-07-2025"
51.4472885131836,-3.21077990531921,"16-07-2025"
51.4472885131836,-3.21085000038147,"16-07-2025"
51.4472885131836,-3.2108199596405,"16-07-2025"
51.4472885131836,-3.21085000038147,"16-07-2025"
51.4473075866699,-3.21085000038147,"16-07-2025"
51.4472885131836,-3.21082997322083,"16-07-2025"
51.4472999572754,-3.21080994606018,"16-07-2025"
51.4473876953125,-3.21087980270386,"16-07-2025"
51.4474868774414,-3.21105980873108,"16-07-2025"
51.4475479125977,-3.21121001243591,"16-07-2025"
51.4476280212402,-3.21151995658875,"16-07-2025"
51.4477500915527,-3.21182990074158,"16-07-2025"
51.4477996826172,-3.2119300365448,"16-07-2025"
51.4480171203613,-3.21220993995667,"16-07-2025"
51.448070526123,-3.21233987808228,"16-07-2025"
51.4480972290039,-3.21256995201111,"16-07-2025"
51.4479103088379,-3.21350002288818,"16-07-2025"
51.4477882385254,-3.2139298915863,"16-07-2025"
51.4477500915527,-3.21399998664856,"16-07-2025"
51.4476699829102,-3.21406984329224,"16-07-2025"
51.4475898742676,-3.2141900062561,"16-07-2025"
51.4475402832031,-3.21421003341675,"16-07-2025"
51.4472503662109,-3.21447992324829,"16-07-2025"
51.446907043457,-3.21493983268738,"16-07-2025"
51.4468269348145,-3.21510982513428,"16-07-2025"
51.4467887878418,-3.21529984474182,"16-07-2025"
51.4467582702637,-3.21555995941162,"16-07-2025"
51.4467086791992,-3.21570992469788,"16-07-2025"
51.4464073181152,-3.21619987487793,"16-07-2025"
51.4460105895996,-3.21668982505798,"16-07-2025"
51.4458198547363,-3.21684002876282,"16-07-2025"
51.4453468322754,-3.21696996688843,"16-07-2025"
51.4451789855957,-3.21697998046875,"16-07-2025"
51.4449195861816,-3.21692991256714,"16-07-2025"
51.4446868896484,-3.2170398235321,"16-07-2025"
51.4447898864746,-3.21700000762939,"16-07-2025"
51.4447593688965,-3.21711993217468,"16-07-2025"
51.4448394775391,-3.21738982200623,"16-07-2025"
51.4449577331543,-3.21772003173828,"16-07-2025"
51.4450492858887,-3.21788001060486,"16-07-2025"
51.445198059082,-3.21807980537415,"16-07-2025"
51.4452705383301,-3.21826982498169,"16-07-2025"
51.4452476501465,-3.21855998039246,"16-07-2025"
51.4450874328613,-3.21906995773315,"16-07-2025"
51.4449882507324,-3.21960997581482,"16-07-2025"
51.4448699951172,-3.21992993354797,"16-07-2025"
51.4447898864746,-3.22003984451294,"16-07-2025"
51.4445190429688,-3.22016000747681,"16-07-2025"
51.4441604614258,-3.22058987617493,"16-07-2025"
51.4439468383789,-3.22077989578247,"16-07-2025"
51.443717956543,-3.2210898399353,"16-07-2025"
51.4435195922852,-3.22128987312317,"16-07-2025"
51.4432487487793,-3.22156000137329,"16-07-2025"
51.4429779052734,-3.22176003456116,"16-07-2025"
51.4429588317871,-3.22183990478516,"16-07-2025"
51.4429397583008,-3.22232985496521,"16-07-2025"
51.4429168701172,-3.22247982025146,"16-07-2025"
51.4428100585938,-3.22271990776062,"16-07-2025"
51.4427070617676,-3.22283983230591,"16-07-2025"
51.4426803588867,-3.22283983230591,"16-07-2025"
51.4427185058594,-3.22289991378784,"16-07-2025"
51.4427185058594,-3.22316002845764,"16-07-2025"
51.4427375793457,-3.22312998771667,"16-07-2025"
51.4427299499512,-3.22316002845764,"16-07-2025"
51.4426193237305,-3.22310996055603,"16-07-2025"
51.4424591064453,-3.22327995300293,"16-07-2025"
51.4423370361328,-3.22333002090454,"16-07-2025"
51.4418983459473,-3.22326993942261,"16-07-2025"
51.4418182373047,-3.22322988510132,"16-07-2025"
51.4416694641113,-3.2230498790741,"16-07-2025"
51.4414482116699,-3.22294998168945,"16-07-2025"
51.4410705566406,-3.22265982627869,"16-07-2025"
51.4406890869141,-3.22216987609863,"16-07-2025"
51.4404373168945,-3.2220299243927,"16-07-2025"
51.4401092529297,-3.22193002700806,"16-07-2025"
51.4400901794434,-3.22188997268677,"16-07-2025"
51.4396095275879,-3.22206997871399,"16-07-2025"
51.4394798278809,-3.22214984893799,"16-07-2025"
51.4393005371094,-3.22237992286682,"16-07-2025"
51.4391899108887,-3.22259998321533,"16-07-2025"
51.4391593933105,-3.22268986701965,"16-07-2025"
51.4391593933105,-3.22302985191345,"16-07-2025"
51.4392890930176,-3.22337985038757,"16-07-2025"
51.439697265625,-3.22422981262207,"16-07-2025"
51.4398193359375,-3.22456002235413,"16-07-2025"
51.4398994445801,-3.22494983673096,"16-07-2025"
51.4399375915527,-3.2249698638916,"16-07-2025"
51.4399070739746,-3.22499990463257,"16-07-2025"
51.4399604797363,-3.2251398563385,"16-07-2025"
51.439998626709,-3.22534990310669,"16-07-2025"
51.4400482177734,-3.22591996192932,"16-07-2025"
51.4400177001953,-3.2260799407959,"16-07-2025"
51.4400672912598,-3.22659993171692,"16-07-2025"
51.4402275085449,-3.22720980644226,"16-07-2025"
51.4406394958496,-3.22820997238159,"16-07-2025"
51.4408569335938,-3.22859001159668,"16-07-2025"
51.44091796875,-3.22864985466003,"16-07-2025"
51.4410171508789,-3.22870993614197,"16-07-2025"
51.4411773681641,-3.22873997688293,"16-07-2025"
51.4413299560547,-3.228679895401,"16-07-2025"
51.4415702819824,-3.22842001914978,"16-07-2025"
51.4418487548828,-3.22820997238159,"16-07-2025"
51.4428977966309,-3.22796988487244,"16-07-2025"
51.4430503845215,-3.22794985771179,"16-07-2025"
51.443359375,-3.22801995277405,"16-07-2025"
51.4435272216797,-3.22801995277405,"16-07-2025"
51.44384765625,-3.22797989845276,"16-07-2025"
51.444149017334,-3.22763991355896,"16-07-2025"
51.4443778991699,-3.22751998901367,"16-07-2025"
51.4445495605469,-3.22738981246948,"16-07-2025"
51.4448585510254,-3.22729992866516,"16-07-2025"
51.4449272155762,-3.22738003730774,"16-07-2025"
51.4449081420898,-3.22734999656677,"16-07-2025"
51.4447593688965,-3.22744989395142,"16-07-2025"
51.4446182250977,-3.22746992111206,"16-07-2025"
51.4445381164551,-3.22746992111206,"16-07-2025"
51.4444885253906,-3.22737002372742,"16-07-2025"
51.4444999694824,-3.22731995582581,"16-07-2025"
51.4444694519043,-3.22668981552124,"16-07-2025"
51.4444694519043,-3.22637987136841,"16-07-2025"
51.444507598877,-3.22579002380371,"16-07-2025"
51.4445190429688,-3.22562980651855,"16-07-2025"
51.4446105957031,-3.22523999214172,"16-07-2025"
51.4445991516113,-3.22510981559753,"16-07-2025"
51.444580078125,-3.22504997253418,"16-07-2025"
51.4445381164551,-3.22503995895386,"16-07-2025"
51.4442977905273,-3.2250599861145,"16-07-2025"
51.4440498352051,-3.22499990463257,"16-07-2025"
51.4440002441406,-3.22494983673096,"16-07-2025"
51.443920135498,-3.2247998714447,"16-07-2025"
51.4437103271484,-3.22458982467651,"16-07-2025"
51.4438705444336,-3.22474980354309,"16-07-2025"
51.443977355957,-3.22482991218567,"16-07-2025"
51.4440383911133,-3.22492003440857,"16-07-2025"
51.4440994262695,-3.22531986236572,"16-07-2025"
51.4440994262695,-3.2256498336792,"16-07-2025"
51.4440383911133,-3.22597002983093,"16-07-2025"
51.44384765625,-3.22650003433228,"16-07-2025"
51.4437980651855,-3.22673988342285,"16-07-2025"
51.4436988830566,-3.22738003730774,"16-07-2025"
51.4436378479004,-3.22795987129211,"16-07-2025"
51.4436187744141,-3.22807002067566,"16-07-2025"
51.4435691833496,-3.22815990447998,"16-07-2025"
51.4434776306152,-3.22819995880127,"16-07-2025"
51.4431076049805,-3.22819995880127,"16-07-2025"
51.4430198669434,-3.2281699180603,"16-07-2025"
51.4432678222656,-3.22811985015869,"16-07-2025"
51.4422988891602,-3.22806000709534,"16-07-2025"
51.4417686462402,-3.22822999954224,"16-07-2025"
51.4415473937988,-3.2283399105072,"16-07-2025"
51.4413375854492,-3.2285099029541,"16-07-2025"
51.4412002563477,-3.22857999801636,"16-07-2025"
51.4411277770996,-3.22859001159668,"16-07-2025"
51.4409675598145,-3.22851991653442,"16-07-2025"
51.4408378601074,-3.22839999198914,"16-07-2025"
51.4407577514648,-3.22818994522095,"16-07-2025"
51.4405899047852,-3.22789001464844,"16-07-2025"
51.4401779174805,-3.22696995735168,"16-07-2025"
51.4400672912598,-3.22663998603821,"16-07-2025"
51.4400177001953,-3.22635984420776,"16-07-2025"
51.4399299621582,-3.22604990005493,"16-07-2025"
51.4399185180664,-3.22521996498108,"16-07-2025"
51.4399070739746,-3.22499990463257,"16-07-2025"
51.4398498535156,-3.22474980354309,"16-07-2025"
51.4396896362305,-3.22416996955872,"16-07-2025"
51.4394378662109,-3.22360992431641,"16-07-2025"
51.4392890930176,-3.22317981719971,"16-07-2025"
51.4391975402832,-3.22302985191345,"16-07-2025"
51.439208984375,-3.22294998168945,"16-07-2025"
51.4391784667969,-3.22239995002747,"16-07-2025"
51.4392204284668,-3.22223997116089,"16-07-2025"
51.4393501281738,-3.22204995155334,"16-07-2025"
51.4395294189453,-3.22193002700806,"16-07-2025"
51.4397888183594,-3.22182989120483,"16-07-2025"
51.4399871826172,-3.22181987762451,"16-07-2025"
51.4401092529297,-3.22176003456116,"16-07-2025"
51.4404296875,-3.22139000892639,"16-07-2025"
51.4404983520508,-3.22123980522156,"16-07-2025"
51.4405288696289,-3.22104001045227,"16-07-2025"
51.440559387207,-3.22101998329163,"16-07-2025"
51.4405784606934,-3.22106003761292,"16-07-2025"
51.4405784606934,-3.22116994857788,"16-07-2025"
51.4405174255371,-3.22130990028381,"16-07-2025"
51.4402389526367,-3.22171998023987,"16-07-2025"
51.4401168823242,-3.22184991836548,"16-07-2025"
51.4400596618652,-3.22195982933044,"16-07-2025"
51.440559387207,-3.22205996513367,"16-07-2025"
51.4407005310059,-3.22213983535767,"16-07-2025"
51.4407997131348,-3.22223997116089,"16-07-2025"
51.4411773681641,-3.22271990776062,"16-07-2025"
51.4414100646973,-3.22292995452881,"16-07-2025"
51.4418601989746,-3.223219871521,"16-07-2025"
51.4424896240234,-3.2233099937439,"16-07-2025"
51.4425468444824,-3.22335982322693,"16-07-2025"
51.4425773620605,-3.22342991828918,"16-07-2025"
51.442626953125,-3.22344994544983,"16-07-2025"
51.4427299499512,-3.22328996658325,"16-07-2025"
51.4428100585938,-3.22322988510132,"16-07-2025"
51.4431800842285,-3.223140001297,"16-07-2025"
51.4432983398438,-3.22290992736816,"16-07-2025"
51.4436798095703,-3.22252988815308,"16-07-2025"
51.4438896179199,-3.22216987609863,"16-07-2025"
51.4439468383789,-3.22198987007141,"16-07-2025"
51.4441184997559,-3.22163987159729,"16-07-2025"
51.4442405700684,-3.22127985954285,"16-07-2025"
51.444278717041,-3.22119998931885,"16-07-2025"
51.4444389343262,-3.22102999687195,"16-07-2025"
51.4444999694824,-3.2209198474884,"16-07-2025"
51.4444999694824,-3.22075986862183,"16-07-2025"
51.4444274902344,-3.22065997123718,"16-07-2025"
51.4443969726562,-3.22056984901428,"16-07-2025"
51.4443969726562,-3.22039985656738,"16-07-2025"
51.4444274902344,-3.22028994560242,"16-07-2025"
51.4445495605469,-3.22014999389648,"16-07-2025"
51.4447593688965,-3.22004985809326,"16-07-2025"
51.4448699951172,-3.21990990638733,"16-07-2025"
51.4449691772461,-3.21971988677979,"16-07-2025"
51.4450073242188,-3.21954989433289,"16-07-2025"
51.4450492858887,-3.21926999092102,"16-07-2025"
51.4451675415039,-3.21877002716064,"16-07-2025"
51.445198059082,-3.21863985061646,"16-07-2025"
51.4452972412109,-3.21845984458923,"16-07-2025"
51.4452972412109,-3.21842980384827,"16-07-2025"
51.4452590942383,-3.21845984458923,"16-07-2025"
